Scoring Function,Distance Cutoff,Fold,RMSE,PEARSON
ELEMENTS-GBT,12.0,6,1.4014062764672452,0.6474014350051125
ELEMENTS-GBT,12.0,7,1.4603952497317525,0.6671438639363793
ELEMENTS-GBT,12.0,8,1.4201642104422332,0.6369993923874183
ELEMENTS-GBT,12.0,9,1.4180361024427912,0.569740145352306
ELEMENTS-GBT,12.0,Test,1.3444975500590308,0.8055304944766901
ELEMENTS-GBT,12.5,0,1.6848853100744936,0.5644507753183886
ELEMENTS-GBT,12.5,1,1.4349820953996044,0.6383333022306189
ELEMENTS-GBT,12.5,2,1.4952371625405445,0.6201096317376524
ELEMENTS-GBT,12.5,3,1.477878131826336,0.6152167743964113
ELEMENTS-GBT,12.5,4,1.318045055450195,0.6544491869966539
ELEMENTS-GBT,12.5,5,1.4543371669337757,0.6560049449896365
ELEMENTS-GBT,12.5,6,1.4085689527055367,0.6427874478516282
ELEMENTS-GBT,12.5,7,1.4614463188183342,0.6665447322190968
ELEMENTS-GBT,12.5,8,1.4130921071736082,0.6416165329137846
ELEMENTS-GBT,12.5,9,1.4312027867784003,0.558572545876182
ELEMENTS-GBT,12.5,Test,1.328472431136008,0.8114854208009554
ELEMENTS-GBT,13.0,0,1.681489830550133,0.5668758999333883
ELEMENTS-GBT,13.0,1,1.4488338815498034,0.6292653469569371
ELEMENTS-GBT,13.0,2,1.4553575572661686,0.6456998845992452
ELEMENTS-GBT,13.0,3,1.4731011165649877,0.6184683074443925
ELEMENTS-GBT,13.0,4,1.3455476194054121,0.6357645714507804
ELEMENTS-GBT,13.0,5,1.4510043857760897,0.6579896411962619
ELEMENTS-GBT,13.0,6,1.392923375651263,0.6527936274054168
ELEMENTS-GBT,13.0,7,1.4567184728232851,0.6692321058312961
ELEMENTS-GBT,13.0,8,1.4083050024782267,0.6447101361373355
ELEMENTS-GBT,13.0,9,1.432872929061526,0.5571325124277076
ELEMENTS-GBT,13.0,Test,1.3316139283543602,0.8068165719940983
ELEMENTS-GBT,13.5,0,1.6735621324400671,0.5724792235434722
ELEMENTS-GBT,13.5,1,1.4428228709650883,0.6332270623439663
ELEMENTS-GBT,13.5,2,1.4662632029150806,0.6388717919752294
ELEMENTS-GBT,13.5,3,1.4843292999827795,0.6107813649218694
ELEMENTS-GBT,13.5,4,1.336108522499146,0.6422822301711686
ELEMENTS-GBT,13.5,5,1.4489279842660296,0.6592208384872257
ELEMENTS-GBT,13.5,6,1.392198880658981,0.6532505826198527
ELEMENTS-GBT,13.5,7,1.4619172001175202,0.6662760051922819
ELEMENTS-GBT,13.5,8,1.4031281841344916,0.6480272404556529
ELEMENTS-GBT,13.5,9,1.4090244955100162,0.5772008576824618
ELEMENTS-GBT,13.5,Test,1.3687832029076157,0.7918463375020206
ELEMENTS-GBT,14.0,0,1.6816732816530209,0.5667452651671783
ELEMENTS-GBT,14.0,1,1.475827257586002,0.6109483595022103
ELEMENTS-GBT,14.0,2,1.4638622777159764,0.6403856648708262
ELEMENTS-GBT,14.0,3,1.489668112479304,0.6070714825472322
ELEMENTS-GBT,14.0,4,1.3632400380142595,0.623237761946438
ELEMENTS-GBT,14.0,5,1.4518457489327754,0.6574895977613463
ELEMENTS-GBT,14.0,6,1.405514843055875,0.6447617321335866
ELEMENTS-GBT,14.0,7,1.4688180532649349,0.6623152609161689
ELEMENTS-GBT,14.0,8,1.4007604868011878,0.6495346720184533
ELEMENTS-GBT,14.0,9,1.4156062036203578,0.5717661429489967
ELEMENTS-GBT,14.0,Test,1.375852228468644,0.7916366978232766
ELEMENTS-GBT,14.5,0,1.6774809903526842,0.5697195589525487
ELEMENTS-GBT,14.5,1,1.471724894421617,0.6137893535648811
ELEMENTS-GBT,14.5,2,1.4736146906790164,0.6341983730535277
ELEMENTS-GBT,14.5,3,1.516188902331739,0.588091431997985
ELEMENTS-GBT,14.5,4,1.3711622870877225,0.6174921207102989
ELEMENTS-GBT,14.5,5,1.4608297220585889,0.6521080614479029
ELEMENTS-GBT,14.5,6,1.4056571304086398,0.6446699818891021
ELEMENTS-GBT,14.5,7,1.4814879184717362,0.6549317887723113
ELEMENTS-GBT,14.5,8,1.4017696191288305,0.6488929315770865
ELEMENTS-GBT,14.5,9,1.3981794065274369,0.5859918805951859
ELEMENTS-GBT,14.5,Test,1.3882381334085627,0.7881912890018681
ELEMENTS-GBT,15.0,0,1.6619741540527726,0.5805256061557927
ELEMENTS-GBT,15.0,1,1.4572553680673723,0.6236445788115419
ELEMENTS-GBT,15.0,2,1.4796950766920605,0.6302889904045752
ELEMENTS-GBT,15.0,3,1.5028207029792062,0.5977757946159018
ELEMENTS-GBT,15.0,4,1.380462126566237,0.6106352488056176
ELEMENTS-GBT,15.0,5,1.4347775553084336,0.6675045146284283
ELEMENTS-GBT,15.0,6,1.4199601269970212,0.6353313812974161
ELEMENTS-GBT,15.0,7,1.4786670326666722,0.6565883740646941
ELEMENTS-GBT,15.0,8,1.3979580739983388,0.6513110863725987
ELEMENTS-GBT,15.0,9,1.4071823785601096,0.5787083047189716
ELEMENTS-GBT,15.0,Test,1.384340400959791,0.7894826278190537
ECIF-GBT,4.0,0,1.6378903520056514,0.5967291188902693
ECIF-GBT,4.0,1,1.4115646058440996,0.6531849931092273
ECIF-GBT,4.0,2,1.463543733874599,0.6405860636863107
ECIF-GBT,4.0,3,1.428000815882274,0.6478693416962739
ECIF-GBT,4.0,4,1.3259040721511122,0.6492039624133745
ECIF-GBT,4.0,5,1.4827976327761283,0.6386146345374768
ECIF-GBT,4.0,6,1.4402556396894617,0.6216725337843991
ECIF-GBT,4.0,7,1.4009897134290146,0.6995058247153422
ECIF-GBT,4.0,8,1.3849909519000905,0.6594228084817338
ECIF-GBT,4.0,9,1.3661425650159431,0.6108453623988327
ECIF-GBT,4.0,Test,1.355215939248756,0.8038178545013561
ECIF-GBT,4.5,0,1.5866900603260057,0.6290578824609148
ECIF-GBT,4.5,1,1.3235466149758277,0.7042184866558266
ECIF-GBT,4.5,2,1.3882917024759642,0.6851484707428572
ECIF-GBT,4.5,3,1.367157731452795,0.6841989634179877
ECIF-GBT,4.5,4,1.3013684628161764,0.66534127742614
ECIF-GBT,4.5,5,1.4050727541927988,0.6843114354467394
ECIF-GBT,4.5,6,1.3851219092728062,0.6576850756031705
ECIF-GBT,4.5,7,1.339239568341586,0.7302977836472601
ECIF-GBT,4.5,8,1.3377607526341668,0.6875513551292839
ECIF-GBT,4.5,9,1.325937356573304,0.6399111116853743
ECIF-GBT,4.5,Test,1.257978972691998,0.8366864146734245
ECIF-GBT,5.0,0,1.5220747153839498,0.6662798206055783
ECIF-GBT,5.0,1,1.3202415511229315,0.7060014297419973
ECIF-GBT,5.0,2,1.3720641464329402,0.6940889680018296
ECIF-GBT,5.0,3,1.3604651717011795,0.6879845578792644
ECIF-GBT,5.0,4,1.2633880425159056,0.6890102466821054
ECIF-GBT,5.0,5,1.381947315298197,0.6968792585490843
ECIF-GBT,5.0,6,1.3591354609289883,0.6735294675366406
ECIF-GBT,5.0,7,1.3304147715329242,0.7344825966490953
ECIF-GBT,5.0,8,1.3249810920181604,0.6948041829842354
ECIF-GBT,5.0,9,1.3245473745853609,0.6408772540386733
ECIF-GBT,5.0,Test,1.2344901840000309,0.8420148014242468
ECIF-GBT,5.5,0,1.5274871889388848,0.6633000882460844
ECIF-GBT,5.5,1,1.300757240777407,0.7163330382193793
ECIF-GBT,5.5,2,1.3774598243996292,0.6911407182997253
ECIF-GBT,5.5,3,1.3620857358489769,0.6870715142534225
ECIF-GBT,5.5,4,1.2690072198397395,0.6856035900772095
ECIF-GBT,5.5,5,1.3650397448060996,0.7057971860890362
ECIF-GBT,5.5,6,1.3513007067460554,0.6781760573270698
ECIF-GBT,5.5,7,1.31052008403626,0.7437305699310713
ECIF-GBT,5.5,8,1.3056079763186237,0.7055267934706017
ECIF-GBT,5.5,9,1.3221496642835917,0.6425380555859704
ECIF-GBT,5.5,Test,1.205183435986085,0.8500505657300511
ECIF-GBT,6.0,0,1.5273164439979547,0.6633944549226862
ECIF-GBT,6.0,1,1.3094382730956564,0.7117673791194444
ECIF-GBT,6.0,2,1.354862323911573,0.703329647077501
ECIF-GBT,6.0,3,1.3598993960095966,0.688302781183166
ECIF-GBT,6.0,4,1.2610047729878189,0.6904454953891418
ECIF-GBT,6.0,5,1.3531203399573632,0.7119519843538104
ECIF-GBT,6.0,6,1.3509500476396683,0.6783826543398674
ECIF-GBT,6.0,7,1.3008394389657951,0.7481394552248876
ECIF-GBT,6.0,8,1.3128834289060909,0.7015376843996389
ECIF-GBT,6.0,9,1.3132906491320728,0.6486116535842653
ECIF-GBT,6.0,Test,1.1931487363569169,0.8570652259081317
ECIF-GBT,6.5,0,1.5082827580314502,0.6737659717111177
ECIF-GBT,6.5,1,1.3126331370581374,0.7100720104239298
ECIF-GBT,6.5,2,1.3727945709990197,0.6936912665369737
ECIF-GBT,6.5,3,1.3486977495666412,0.6945461821922034
ECIF-GBT,6.5,4,1.2387237284693884,0.7035934537556743
ECIF-GBT,6.5,5,1.3465951561935918,0.7152762898546566
ECIF-GBT,6.5,6,1.34583771221726,0.6813815018576588
ECIF-GBT,6.5,7,1.3030350288156742,0.7471446538838866
ECIF-GBT,6.5,8,1.30946200971577,0.7034192177801089
ECIF-GBT,6.5,9,1.297819607253472,0.6589882258787475
ECIF-GBT,6.5,Test,1.2065732671537157,0.8514059830572112
ECIF-GBT,7.0,0,1.505274032033259,0.6753790737353415
ECIF-GBT,7.0,1,1.3049092512867304,0.7141567805406979
ECIF-GBT,7.0,2,1.3519332523892569,0.7048795367480951
ECIF-GBT,7.0,3,1.364527344348964,0.6856915314843463
ECIF-GBT,7.0,4,1.2446979406149037,0.7001152184142626
ECIF-GBT,7.0,5,1.3421969244683285,0.717499296582742
ECIF-GBT,7.0,6,1.3336884555888902,0.6884106854640919
ECIF-GBT,7.0,7,1.2968021460349912,0.7499609058505415
ECIF-GBT,7.0,8,1.3175883418047427,0.6989339921766283
ECIF-GBT,7.0,9,1.3048362253414765,0.654317733351558
ECIF-GBT,7.0,Test,1.2036167597196803,0.8516912851835197
ECIF-GBT,7.5,0,1.5002976202187532,0.6780316766146652
ECIF-GBT,7.5,1,1.3125236357248495,0.7101302532267479
ECIF-GBT,7.5,2,1.3423444617631108,0.7099064105077904
ECIF-GBT,7.5,3,1.3525698223338745,0.6924002245920492
ECIF-GBT,7.5,4,1.238928430943966,0.7034748350741704
ECIF-GBT,7.5,5,1.3322754320477481,0.7224623370934425
ECIF-GBT,7.5,6,1.3099578084128496,0.7017581032964632
ECIF-GBT,7.5,7,1.2984701345311298,0.7492096051899946
ECIF-GBT,7.5,8,1.3071682464724603,0.7046750683133826
ECIF-GBT,7.5,9,1.290110114214478,0.6640533352508124
ECIF-GBT,7.5,Test,1.2264194490049904,0.845485425622613
ECIF-GBT,8.0,0,1.502459621480969,0.6768816096600798
ECIF-GBT,8.0,1,1.3075822643845871,0.7127485341871589
ECIF-GBT,8.0,2,1.3506483363858364,0.7055573068850308
ECIF-GBT,8.0,3,1.3435565324553154,0.6973758588357171
ECIF-GBT,8.0,4,1.2425119006831855,0.7013918925277847
ECIF-GBT,8.0,5,1.3289342889002256,0.7241177842187448
ECIF-GBT,8.0,6,1.3104235176573662,0.7015008900183125
ECIF-GBT,8.0,7,1.2944200042057372,0.7510309033498871
ECIF-GBT,8.0,8,1.2991325400835332,0.7090398797602913
ECIF-GBT,8.0,9,1.291386523077953,0.6632194905218239
ECIF-GBT,8.0,Test,1.2197591777874812,0.8487877055145234
ECIF-GBT,8.5,0,1.4941623766365886,0.681275753174416
ECIF-GBT,8.5,1,1.3032202987787258,0.7150436736226936
ECIF-GBT,8.5,2,1.352733606563676,0.7044567085967334
ECIF-GBT,8.5,3,1.3503780846393825,0.6936164875691833
ECIF-GBT,8.5,4,1.2401228557684456,0.7027819127505441
ECIF-GBT,8.5,5,1.316697579180021,0.7301135436266517
ECIF-GBT,8.5,6,1.298021333315003,0.7082878870053272
ECIF-GBT,8.5,7,1.2817297726768055,0.7566726492142647
ECIF-GBT,8.5,8,1.2924096916612065,0.7126505291540365
ECIF-GBT,8.5,9,1.281246812017189,0.6697923369486879
ECIF-GBT,8.5,Test,1.2130502368928953,0.8486459255793551
ECIF-GBT,9.0,0,1.4921319327412081,0.6823430594827438
ECIF-GBT,9.0,1,1.3192723380322882,0.706522582690112
ECIF-GBT,9.0,2,1.3644908458319591,0.6981867292815672
ECIF-GBT,9.0,3,1.34345573706204,0.6974311131158278
ECIF-GBT,9.0,4,1.236887809366504,0.7046555440199587
ECIF-GBT,9.0,5,1.3277586121402387,0.7246984144155829
ECIF-GBT,9.0,6,1.2915951139446822,0.7117539919114059
ECIF-GBT,9.0,7,1.2801984022752784,0.757346873738886
ECIF-GBT,9.0,8,1.2972558470819875,0.7100515320371683
ECIF-GBT,9.0,9,1.2826313009233932,0.6689017229144882
ECIF-GBT,9.0,Test,1.2253617592622914,0.8442508159209836
ECIF-GBT,9.5,0,1.4995134080182575,0.6784479442813229
ECIF-GBT,9.5,1,1.3109441918392544,0.7109692750626929
ECIF-GBT,9.5,2,1.376262386603338,0.6917970947032487
ECIF-GBT,9.5,3,1.3356672098487543,0.7016750314993895
ECIF-GBT,9.5,4,1.2324499896403005,0.7072097841701729
ECIF-GBT,9.5,5,1.3241329718319197,0.7264828564279954
ECIF-GBT,9.5,6,1.2896761323325423,0.7127824409109439
ECIF-GBT,9.5,7,1.2952324803079422,0.7506663521605813
ECIF-GBT,9.5,8,1.292392202354265,0.7126598739355257
ECIF-GBT,9.5,9,1.2703750597696004,0.6767121137339202
ECIF-GBT,9.5,Test,1.222904203225426,0.8454720335978705
ECIF-GBT,10.0,0,1.5121005956702145,0.6717088385171863
ECIF-GBT,10.0,1,1.306521067477448,0.7133082914147961
ECIF-GBT,10.0,2,1.3780186710658031,0.6908339770934042
ECIF-GBT,10.0,3,1.3424697542913295,0.6979711626072751
ECIF-GBT,10.0,4,1.2435760095383035,0.7007710107616233
ECIF-GBT,10.0,5,1.3155500355579484,0.7306704645843268
ECIF-GBT,10.0,6,1.292294316793523,0.7113785146515416
ECIF-GBT,10.0,7,1.2912679804168659,0.7524413576086606
ECIF-GBT,10.0,8,1.2951162727109509,0.7112013580006243
ECIF-GBT,10.0,9,1.2738489517902165,0.6745151277537251
ECIF-GBT,10.0,Test,1.1950620108486756,0.8547225347236136
ECIF-GBT,10.5,0,1.5189320967241202,0.6679989990054065
ECIF-GBT,10.5,1,1.3058423525890157,0.7136658298114493
ECIF-GBT,10.5,2,1.3567533944240056,0.7023254021884868
ECIF-GBT,10.5,3,1.3422673703384287,0.6980819130864665
ECIF-GBT,10.5,4,1.2393296934519915,0.7032422010599493
ECIF-GBT,10.5,5,1.314110547372498,0.7313677854959534
ECIF-GBT,10.5,6,1.2810042735333362,0.7173926745137251
ECIF-GBT,10.5,7,1.3004852041805046,0.7482996747822704
ECIF-GBT,10.5,8,1.2910365855650892,0.713383442113827
ECIF-GBT,10.5,9,1.2737233921584403,0.6745947644523672
ECIF-GBT,10.5,Test,1.2110155554408562,0.8500582793495004
ECIF-GBT,11.0,0,1.5197089087816655,0.6675747840971401
ECIF-GBT,11.0,1,1.2902383241421165,0.7217863528610473
ECIF-GBT,11.0,2,1.3678522798314288,0.6963736992026075
ECIF-GBT,11.0,3,1.3370897015666872,0.7009036811760887
ECIF-GBT,11.0,4,1.2444299272061463,0.7002719875034127
ECIF-GBT,11.0,5,1.3116807506267694,0.7325416002885771
ECIF-GBT,11.0,6,1.281837587666683,0.7169522932770864
ECIF-GBT,11.0,7,1.3054240365405716,0.7460587999316769
ECIF-GBT,11.0,8,1.295739020729479,0.7108670754110384
ECIF-GBT,11.0,9,1.2780517014943182,0.6718395237948487
ECIF-GBT,11.0,Test,1.211477961112882,0.8482893367469371
ECIF-GBT,11.5,0,1.5248292221329514,0.6647663711000938
ECIF-GBT,11.5,1,1.2950043355401026,0.7193261193548934
ECIF-GBT,11.5,2,1.3679830693489905,0.6963029705937978
ECIF-GBT,11.5,3,1.3309848972482874,0.7042022863742337
ECIF-GBT,11.5,4,1.231310969262313,0.7078623980548034
ECIF-GBT,11.5,5,1.3102064652981191,0.7332518423658537
ECIF-GBT,11.5,6,1.297358440991655,0.7086470121983138
ECIF-GBT,11.5,7,1.2975329705000744,0.7496319371229655
ECIF-GBT,11.5,8,1.2820198835218322,0.7181584239629542
ECIF-GBT,11.5,9,1.2895212628827926,0.6644373861643528
ECIF-GBT,11.5,Test,1.2211625579763468,0.8463430084067038
ECIF-GBT,12.0,0,1.5427547643818442,0.654763886978184
ECIF-GBT,12.0,1,1.2925788744329114,0.7205803348920191
ECIF-GBT,12.0,2,1.3616670304414833,0.6997027215905368
ECIF-GBT,12.0,3,1.3338015282110869,0.7026841771932261
ECIF-GBT,12.0,4,1.237600837190535,0.7042434304360657
ECIF-GBT,12.0,5,1.3153454597362242,0.7307696528963455
ECIF-GBT,12.0,6,1.2953896563960832,0.7097114600349713
ECIF-GBT,12.0,7,1.3056838289098078,0.745940503565113
ECIF-GBT,12.0,8,1.2920113833259512,0.7128632891531315
ECIF-GBT,12.0,9,1.2967623385702518,0.6596869390800459
ECIF-GBT,12.0,Test,1.2191934695666256,0.8478853727980966
ECIF-GBT,12.5,0,1.530779231378303,0.6614759542554962
ECIF-GBT,12.5,1,1.2969582330640421,0.7183124446498339
ECIF-GBT,12.5,2,1.3635457558150323,0.6986948259033771
ECIF-GBT,12.5,3,1.334561188229411,0.7022736229405797
ECIF-GBT,12.5,4,1.2279084307413637,0.7098047632488473
ECIF-GBT,12.5,5,1.3222844874839563,0.7273890721699598
ECIF-GBT,12.5,6,1.29621662649425,0.7092647398428539
ECIF-GBT,12.5,7,1.3017756111129957,0.7477156513269304
ECIF-GBT,12.5,8,1.2995370390664842,0.7088214491589279
ECIF-GBT,12.5,9,1.30431325234687,0.6546678617780691
ECIF-GBT,12.5,Test,1.2205825436716264,0.8484217105393661
ECIF-GBT,13.0,0,1.5352045317834329,0.6590097026559001
ECIF-GBT,13.0,1,1.2882988266440492,0.7227825428490179
ECIF-GBT,13.0,2,1.362626310968848,0.6991884434179708
ECIF-GBT,13.0,3,1.3380867377432035,0.7003620389042438
ECIF-GBT,13.0,4,1.2323675779237395,0.7072570433101467
ECIF-GBT,13.0,5,1.3258339103689682,0.7256468545007311
ECIF-GBT,13.0,6,1.3060277006997298,0.7039213465375401
ECIF-GBT,13.0,7,1.309664018765978,0.7441228239196427
ECIF-GBT,13.0,8,1.3081159236035458,0.7041567472265932
ECIF-GBT,13.0,9,1.299971228261199,0.6575622359369956
ECIF-GBT,13.0,Test,1.1946664271665128,0.8553876541900816
ECIF-GBT,13.5,0,1.5533036621215557,0.6487499476082746
ECIF-GBT,13.5,1,1.3091646714604923,0.7119121875691208
ECIF-GBT,13.5,2,1.359142757435604,0.7010524760883271
ECIF-GBT,13.5,3,1.3325855341461408,0.7033403699724108
ECIF-GBT,13.5,4,1.2223087127652097,0.7129782515152918
ECIF-GBT,13.5,5,1.3308189169116031,0.7231849784689078
ECIF-GBT,13.5,6,1.3115894837669562,0.7008561063235922
ECIF-GBT,13.5,7,1.313022305409297,0.7425813777338977
ECIF-GBT,13.5,8,1.306200389818266,0.7052036458514486
ECIF-GBT,13.5,9,1.2973379537217715,0.6593066968965062
ECIF-GBT,13.5,Test,1.2189716766327934,0.8504324197553206
ECIF-GBT,14.0,0,1.5464446388251218,0.6526712406213516
ECIF-GBT,14.0,1,1.3130855010132487,0.7098312998196215
ECIF-GBT,14.0,2,1.3583205295754692,0.7014910290557315
ECIF-GBT,14.0,3,1.3394537623171647,0.6996180607056494
ECIF-GBT,14.0,4,1.227351918231976,0.7101214366222022
ECIF-GBT,14.0,5,1.334174942890896,0.7215176287793563
ECIF-GBT,14.0,6,1.3056188858623776,0.7041456157261156
ECIF-GBT,14.0,7,1.3238192185098618,0.7375768359680323
ECIF-GBT,14.0,8,1.307317091437397,0.7045937093753621
ECIF-GBT,14.0,9,1.312145273501364,0.6493897944084807
ECIF-GBT,14.0,Test,1.2199854141668325,0.8472316925449623
ECIF-GBT,14.5,0,1.551112753255826,0.6500069464521213
ECIF-GBT,14.5,1,1.3186201439362657,0.7068728407097524
ECIF-GBT,14.5,2,1.3597815345935762,0.7007113977400263
ECIF-GBT,14.5,3,1.3296328417308412,0.7049287189939801
ECIF-GBT,14.5,4,1.219444154150023,0.7145906307141426
ECIF-GBT,14.5,5,1.3380787041404054,0.7195679872527205
ECIF-GBT,14.5,6,1.3203564103660916,0.6959703281371904
ECIF-GBT,14.5,7,1.3292353058137671,0.7350380185030113
ECIF-GBT,14.5,8,1.295858309459294,0.7108030065716744
ECIF-GBT,14.5,9,1.3080391254258537,0.6521662300584982
ECIF-GBT,14.5,Test,1.2224487326123945,0.8477851713028395
ECIF-GBT,15.0,0,1.5605691481415451,0.6445511556876068
ECIF-GBT,15.0,1,1.3209069842422843,0.705643176869948
ECIF-GBT,15.0,2,1.3560041961446192,0.7027235999455919
ECIF-GBT,15.0,3,1.3242807007548854,0.7077897883218184
ECIF-GBT,15.0,4,1.2145938163986079,0.7173039015054138
ECIF-GBT,15.0,5,1.3356717594227885,0.7207713755439675
ECIF-GBT,15.0,6,1.3275642904662743,0.6919029497311605
ECIF-GBT,15.0,7,1.3295126626993936,0.7349074904951253
ECIF-GBT,15.0,8,1.2903907597812891,0.7137276305323643
ECIF-GBT,15.0,9,1.3054776791568907,0.6538878346317044
ECIF-GBT,15.0,Test,1.2421378309980409,0.842097504761897
ELEMENTS::LD-GBT,4.0,0,1.5680370385669025,0.6401860678279144
ELEMENTS::LD-GBT,4.0,1,1.3941435618007396,0.6638640412985347
ELEMENTS::LD-GBT,4.0,2,1.4613374413251956,0.6419711508339742
ELEMENTS::LD-GBT,4.0,3,1.4799084464011687,0.6138263969022095
ELEMENTS::LD-GBT,4.0,4,1.302483396728798,0.6646229370426198
ELEMENTS::LD-GBT,4.0,5,1.406543795656464,0.6834970324934962
ELEMENTS::LD-GBT,4.0,6,1.4079897773266563,0.6431626425158935
ELEMENTS::LD-GBT,4.0,7,1.3261676345383793,0.7364783517187781
ELEMENTS::LD-GBT,4.0,8,1.3561432478720314,0.6768578351811045
ELEMENTS::LD-GBT,4.0,9,1.333618180453802,0.6345273974405486
ELEMENTS::LD-GBT,4.0,Test,1.367452868489853,0.7880522294458313
ELEMENTS::LD-GBT,4.5,0,1.546555504649086,0.6526081837241007
ELEMENTS::LD-GBT,4.5,1,1.3766194743830056,0.6743050299485008
ELEMENTS::LD-GBT,4.5,2,1.4508919981027364,0.6484604826524193
ELEMENTS::LD-GBT,4.5,3,1.466673992320903,0.6227997735212863
ELEMENTS::LD-GBT,4.5,4,1.2930510473619494,0.6706565761358401
ELEMENTS::LD-GBT,4.5,5,1.3859038648273616,0.6947598418954913
ELEMENTS::LD-GBT,4.5,6,1.3778499841583172,0.6621874927132049
ELEMENTS::LD-GBT,4.5,7,1.3209589061667135,0.7389099336309791
ELEMENTS::LD-GBT,4.5,8,1.3408358515073795,0.6857842252556865
ELEMENTS::LD-GBT,4.5,9,1.309223494636783,0.6513675071305639
ELEMENTS::LD-GBT,4.5,Test,1.348358134400892,0.7950402162695056
ELEMENTS::LD-GBT,5.0,0,1.529248828184614,0.6623250702457733
ELEMENTS::LD-GBT,5.0,1,1.3631441242903226,0.6821369768242501
ELEMENTS::LD-GBT,5.0,2,1.4395794063212026,0.6553643757460481
ELEMENTS::LD-GBT,5.0,3,1.4472317726973207,0.635610355016505
ELEMENTS::LD-GBT,5.0,4,1.269497525440906,0.6853048171553997
ELEMENTS::LD-GBT,5.0,5,1.3875928733120944,0.6938512633462339
ELEMENTS::LD-GBT,5.0,6,1.3745824520780343,0.6641929816532549
ELEMENTS::LD-GBT,5.0,7,1.3163423401917778,0.7410504449080659
ELEMENTS::LD-GBT,5.0,8,1.3306750362437283,0.6915906937775141
ELEMENTS::LD-GBT,5.0,9,1.3008795706277918,0.6569585910113123
ELEMENTS::LD-GBT,5.0,Test,1.3567804749187564,0.790742564391369
ELEMENTS::LD-GBT,5.5,0,1.5032320574865707,0.6764698395616654
ELEMENTS::LD-GBT,5.5,1,1.3562871626914286,0.6860587222762542
ELEMENTS::LD-GBT,5.5,2,1.4204266966302954,0.6667696107457829
ELEMENTS::LD-GBT,5.5,3,1.439924296738185,0.6403155961698923
ELEMENTS::LD-GBT,5.5,4,1.271994650501297,0.6837793468329922
ELEMENTS::LD-GBT,5.5,5,1.3645269098008947,0.706064217851602
ELEMENTS::LD-GBT,5.5,6,1.3625119485949209,0.6715087096536615
ELEMENTS::LD-GBT,5.5,7,1.3210787335003449,0.7388541921376874
ELEMENTS::LD-GBT,5.5,8,1.3316007098915608,0.6910655533439001
ELEMENTS::LD-GBT,5.5,9,1.2908655766688126,0.6635600374301966
ELEMENTS::LD-GBT,5.5,Test,1.3289476584103466,0.803204889440245
ELEMENTS::LD-GBT,6.0,0,1.4996044331638971,0.6783996514905348
ELEMENTS::LD-GBT,6.0,1,1.3669319367256367,0.6799523591901975
ELEMENTS::LD-GBT,6.0,2,1.409359990078983,0.6732032781138622
ELEMENTS::LD-GBT,6.0,3,1.4341882070507401,0.6439684165925741
ELEMENTS::LD-GBT,6.0,4,1.2546533089801624,0.6942428247352169
ELEMENTS::LD-GBT,6.0,5,1.3732997104356115,0.7014683304697977
ELEMENTS::LD-GBT,6.0,6,1.360628861904614,0.6726370650372694
ELEMENTS::LD-GBT,6.0,7,1.3101433606216142,0.743903243810334
ELEMENTS::LD-GBT,6.0,8,1.3151336647383989,0.7002947767757405
ELEMENTS::LD-GBT,6.0,9,1.2944653949648175,0.6612004102434376
ELEMENTS::LD-GBT,6.0,Test,1.3257441396634828,0.8056586146853022
ELEMENTS::LD-GBT,6.5,0,1.5026681115148282,0.6767705133517785
ELEMENTS::LD-GBT,6.5,1,1.3538305597222238,0.6874535109504502
ELEMENTS::LD-GBT,6.5,2,1.4206332301442408,0.6666484708738337
ELEMENTS::LD-GBT,6.5,3,1.4184424861199392,0.6538170257722868
ELEMENTS::LD-GBT,6.5,4,1.261593470203911,0.6900915006063412
ELEMENTS::LD-GBT,6.5,5,1.3589022332567762,0.7089798135584849
ELEMENTS::LD-GBT,6.5,6,1.36682403300014,0.6689118107081475
ELEMENTS::LD-GBT,6.5,7,1.3052285713730194,0.7461477770495457
ELEMENTS::LD-GBT,6.5,8,1.3220950003519958,0.6964221047358333
ELEMENTS::LD-GBT,6.5,9,1.2741307570177405,0.6743363288298556
ELEMENTS::LD-GBT,6.5,Test,1.3208151437458628,0.8054529422471108
ELEMENTS::LD-GBT,7.0,0,1.5204581141963216,0.6671651839102867
ELEMENTS::LD-GBT,7.0,1,1.3591943850538049,0.6844011342409941
ELEMENTS::LD-GBT,7.0,2,1.4198743821529494,0.6670933699381748
ELEMENTS::LD-GBT,7.0,3,1.416023053133971,0.655307668154656
ELEMENTS::LD-GBT,7.0,4,1.2559879688275657,0.6934481904055253
ELEMENTS::LD-GBT,7.0,5,1.3574688068702887,0.7097190066537956
ELEMENTS::LD-GBT,7.0,6,1.3603356790535752,0.6728124312445896
ELEMENTS::LD-GBT,7.0,7,1.30974576466154,0.7440853874809991
ELEMENTS::LD-GBT,7.0,8,1.3314912335193831,0.6911276998234548
ELEMENTS::LD-GBT,7.0,9,1.277692125591978,0.6720692032456339
ELEMENTS::LD-GBT,7.0,Test,1.3296186182140286,0.8044152051693223
ELEMENTS::LD-GBT,7.5,0,1.5286215789249316,0.6626725284752822
ELEMENTS::LD-GBT,7.5,1,1.355051467486854,0.686760984704064
ELEMENTS::LD-GBT,7.5,2,1.4157771359354268,0.6694863142232205
