0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
5lvl,0,13,0,0,0,11,1,0,0,0,1,0,0,0,2,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5lvn,0,8,0,0,0,11,8,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
5lvq,0,10,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5lvr,0,6,0,0,0,5,1,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
5lwd,0,12,0,0,0,7,11,0,0,0,7,0,0,0,3,9,0,0,0,10,0,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0
5lwe,0,35,7,0,0,2,20,0,2,0,15,0,0,0,1,7,0,1,0,10,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0
5lwm,0,23,0,0,0,16,1,0,0,0,2,0,0,0,3,0,0,0,0,12,0,0,0,4,0,0,0,0,4,0,0,0,1,1,0,0
5lws,0,28,4,0,0,13,3,0,0,0,0,0,0,0,3,0,0,0,0,26,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0
5lxb,0,26,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0
5ly1,0,57,0,0,0,25,12,0,0,0,19,0,0,0,3,5,0,1,0,41,0,0,0,16,6,0,1,0,2,0,0,0,0,0,0,0
5ly3,0,25,0,0,0,9,7,0,0,0,1,0,0,0,3,1,0,0,0,16,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0
5lyn,0,11,0,0,0,1,12,0,0,0,10,0,0,0,2,7,0,0,0,16,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0
5lyr,0,15,0,0,0,1,26,0,0,0,4,0,0,0,0,6,0,0,0,14,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0
5lz4,0,27,0,3,0,5,9,0,0,0,9,0,0,0,3,3,0,0,0,15,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
5lz5,0,26,0,3,0,6,9,0,0,0,11,0,0,0,3,4,0,0,0,13,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
5lz7,0,35,0,3,0,7,8,0,0,0,8,0,0,0,3,3,0,0,0,14,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
5m04,0,15,0,0,0,12,38,2,0,0,5,0,0,0,1,21,4,0,0,7,0,0,0,5,10,2,0,0,0,0,0,0,0,0,0,0
5m0m,0,39,5,0,0,4,18,0,0,0,2,0,0,0,0,2,0,0,0,12,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5m17,0,15,0,0,0,0,26,0,0,0,3,0,0,0,0,5,0,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
5m1z,0,16,0,0,0,2,18,0,0,0,3,0,0,0,0,7,0,0,0,15,0,0,0,4,13,0,0,0,1,0,0,0,1,1,0,0
5m23,0,35,0,0,0,25,6,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0
5m25,0,24,0,0,0,19,6,0,0,0,1,0,0,0,0,1,0,0,0,21,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0
5m28,0,24,0,0,0,0,30,0,0,0,3,0,0,0,0,8,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
5m44,0,14,0,0,0,3,5,0,1,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0
5m4c,0,28,0,0,0,6,9,0,2,0,3,0,0,0,1,3,0,0,0,2,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,1
5m4f,0,26,2,0,0,0,22,0,0,0,4,1,0,0,0,4,0,0,0,5,1,0,0,0,4,0,0,0,3,0,0,0,0,1,0,0
5m4i,0,27,4,0,0,0,24,0,0,0,1,0,0,0,0,3,0,0,0,6,0,0,0,0,5,0,0,0,4,0,0,0,0,1,0,0
5m4k,0,14,0,0,0,4,14,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0
5m4q,0,9,0,0,0,1,8,0,0,0,8,0,0,0,1,7,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5m4u,0,33,2,0,0,0,22,0,0,0,3,1,0,0,0,5,0,0,0,5,3,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0
5m56,0,32,1,0,0,0,22,0,0,0,3,1,0,0,0,5,0,0,0,4,2,0,0,0,4,0,0,0,3,0,0,0,0,1,0,0
5m5d,0,15,0,0,0,0,22,0,0,0,3,0,0,0,0,5,0,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
5m63,0,17,0,0,0,1,23,0,0,0,6,0,0,0,1,14,0,0,0,15,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0
5m77,0,18,0,0,0,6,13,0,0,0,6,0,0,0,0,4,0,1,0,19,0,0,0,3,8,0,2,0,1,0,0,0,0,1,0,0
5m7s,0,19,0,0,0,6,11,0,3,0,4,0,0,0,1,2,0,1,0,11,0,0,0,5,6,0,1,0,2,0,0,0,0,0,0,0
5m7t,0,13,0,0,0,2,16,0,0,0,4,0,0,0,0,4,0,0,0,15,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0
5m7u,0,21,0,1,0,6,12,0,0,0,5,0,0,0,1,6,0,0,0,17,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0
5m9w,0,14,0,0,0,3,14,0,0,0,7,0,0,0,1,11,0,0,0,13,0,0,0,5,7,3,0,0,0,0,0,0,0,0,0,0
5ma7,0,12,0,0,0,5,14,0,0,0,8,0,0,0,1,12,0,0,0,14,0,0,0,5,8,3,0,0,0,0,0,0,0,0,0,0
5mav,0,32,0,0,0,7,20,0,0,0,3,0,0,0,0,3,0,0,0,21,0,0,0,8,1,0,0,0,2,0,0,0,0,0,0,0
5may,0,5,0,0,0,1,14,0,0,0,2,0,0,0,0,3,0,0,0,18,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0
5mb1,0,2,0,0,0,1,4,0,1,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5mby,0,10,0,0,0,1,6,0,0,0,12,0,0,0,1,6,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5meh,0,10,0,0,0,1,12,0,0,0,1,0,0,0,0,2,0,0,0,7,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0
5mek,0,14,0,0,0,20,35,2,0,0,5,0,0,0,3,24,8,0,0,9,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0
5mes,0,49,7,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0
5mev,0,31,8,0,0,0,9,0,1,0,10,0,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,4,0,0,0,1,1,0,0
5mf6,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5mfr,0,13,0,0,0,2,6,0,0,0,1,0,0,0,2,4,0,0,0,21,0,0,0,5,7,0,0,0,1,0,0,0,1,0,0,0
5mfs,0,20,0,0,0,2,7,0,0,0,8,0,0,0,2,4,0,0,0,18,0,0,0,5,7,0,0,0,1,0,0,0,1,0,0,0
5mft,0,22,0,0,0,2,7,0,0,0,4,0,0,0,2,4,0,0,0,19,0,0,0,5,6,0,0,0,1,0,0,0,1,0,0,0
5mg2,0,24,0,0,0,3,10,0,0,0,8,0,0,0,0,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5mge,0,7,2,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
5mgf,0,9,0,0,0,3,4,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
5mgj,0,10,2,0,0,1,3,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5mgk,0,8,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5mgx,0,16,0,0,0,2,11,0,3,0,13,0,0,0,4,12,0,0,0,15,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0
5mhp,0,40,0,2,0,15,0,0,0,0,4,0,0,0,2,1,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5mi3,0,15,0,0,0,12,38,2,0,0,5,0,0,0,2,21,4,0,0,10,0,0,0,5,11,1,0,0,0,0,0,0,1,0,0,0
5mi5,0,11,0,0,0,4,13,0,0,0,2,0,0,0,0,5,0,0,0,14,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0
5mi6,0,15,0,0,0,6,12,0,2,0,1,0,0,0,1,2,0,1,0,10,0,0,0,3,6,0,1,0,1,0,0,0,0,0,0,0
5mi7,0,14,0,0,0,5,15,0,0,0,4,0,0,0,0,5,0,0,0,14,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0
5mim,0,15,0,0,0,5,5,0,0,0,6,0,0,0,1,2,0,0,0,15,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
5mk1,0,32,0,0,0,6,4,0,0,0,13,0,0,0,1,4,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5mk3,0,32,0,0,0,5,11,0,0,0,6,0,0,0,2,4,0,0,0,3,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
5mk9,0,27,0,0,0,0,42,0,0,0,5,0,0,0,0,12,0,0,0,17,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
5mka,0,22,0,0,0,0,49,0,0,0,5,0,0,0,0,11,0,0,0,13,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
5mkr,0,24,1,0,0,12,15,0,0,0,8,2,0,0,2,3,0,0,0,12,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0
5mks,0,19,1,0,0,13,8,0,0,0,10,2,0,0,2,4,0,0,0,9,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
5ml2,0,31,3,0,0,0,14,0,0,0,7,0,0,0,0,3,0,1,0,5,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0
5ml3,0,34,4,0,0,2,13,0,0,0,6,0,0,0,0,3,0,1,0,9,0,0,0,2,2,0,0,0,6,0,0,0,3,0,0,0
5ml6,0,44,2,0,0,1,21,0,0,0,7,0,0,0,0,4,0,1,0,10,0,0,0,2,2,0,0,0,6,0,0,0,1,1,0,0
5ml8,0,29,2,0,0,1,13,0,0,0,5,0,0,0,0,4,0,1,0,9,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0
5mlj,3,22,0,0,0,9,1,0,0,0,1,0,0,0,0,1,0,0,1,19,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
5mlo,0,23,0,0,0,16,12,0,0,0,3,0,0,0,2,3,0,0,0,18,0,0,0,6,3,0,0,0,2,0,0,0,0,0,0,0
5mlw,0,24,0,0,0,3,14,0,0,0,4,0,0,0,1,4,0,0,0,16,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0
5mme,0,24,0,0,0,2,9,0,0,0,3,0,0,0,0,2,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
5mmg,0,27,0,0,0,3,9,0,0,0,5,0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5mn1,0,8,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,0,8,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0
5mnb,0,6,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,0,7,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0
5mng,0,15,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
5mnh,0,9,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
5mnn,0,10,0,0,0,8,0,0,0,0,4,0,0,0,1,0,0,0,0,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
5mno,0,11,0,0,0,8,0,0,0,0,4,0,0,0,1,0,0,0,0,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
5mnr,0,18,0,0,0,3,17,0,0,0,8,0,0,0,1,12,1,0,0,16,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0
5mnx,0,6,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0
5mo0,0,11,0,0,0,8,0,0,0,0,4,0,0,0,1,0,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
5mo2,0,9,0,0,0,9,0,0,0,0,4,0,0,0,2,0,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
5mo8,0,43,5,0,0,3,12,0,0,0,3,0,0,0,0,5,0,0,0,11,0,0,0,2,2,0,0,0,3,1,0,0,0,1,0,0
5mob,0,20,0,0,0,0,7,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5moc,0,23,0,0,0,5,23,0,2,0,24,0,0,0,2,19,3,2,0,21,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0
5mod,0,16,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
5moe,0,23,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5mon,0,6,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
5moq,0,9,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
5mos,0,10,0,0,0,8,0,0,0,0,3,0,0,0,1,0,0,0,0,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
5mpk,0,24,0,0,0,9,6,0,0,0,7,0,0,0,3,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5mpn,0,20,0,0,0,7,3,0,0,0,2,0,0,0,4,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5mpz,0,12,0,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5mqe,2,6,0,0,0,5,3,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5mrb,0,32,0,0,0,12,7,0,0,0,14,0,0,0,1,1,0,0,0,16,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
5mrm,4,16,0,15,0,3,5,0,0,2,6,0,2,0,0,1,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5mro,0,27,4,0,0,13,8,0,0,0,7,1,0,0,6,2,0,0,0,9,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
5mrp,0,30,3,0,0,17,9,0,0,0,11,1,0,0,8,3,0,0,0,10,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
5msb,0,9,0,8,0,3,15,0,1,0,1,0,2,0,3,5,0,2,0,4,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0
5mte,0,12,0,0,0,4,20,0,0,0,7,0,0,0,2,8,0,0,0,11,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,0
5mtv,0,26,0,0,0,19,24,4,4,0,1,0,0,0,3,20,3,0,0,6,0,0,0,3,10,1,3,0,0,0,0,0,0,0,0,0
5mtx,0,38,0,4,0,3,15,0,0,0,14,0,0,0,1,3,0,0,0,20,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
5mty,0,27,0,6,0,1,16,0,4,0,8,0,0,0,1,4,0,2,0,13,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0
5muc,0,5,0,0,0,0,22,0,0,0,11,0,0,0,0,9,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
5mw4,0,44,4,0,0,23,3,0,3,0,15,0,0,0,3,2,0,1,0,26,1,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1
5mwh,0,30,0,0,0,6,11,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
5mwj,0,45,0,0,0,11,6,0,0,0,11,0,0,0,0,2,0,0,0,13,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0
5mwp,0,32,0,3,0,1,15,0,0,0,5,0,1,0,1,5,0,0,0,14,0,1,0,3,4,0,0,0,3,0,1,0,0,0,0,0
5mwy,0,29,0,0,0,0,16,0,0,0,2,0,0,0,0,3,0,0,0,12,0,0,0,0,3,0,0,0,6,0,0,0,0,1,0,0
5mwz,0,31,0,0,0,5,8,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5mxf,0,12,0,0,0,0,8,0,0,0,4,0,0,0,0,2,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
5mxo,0,25,0,0,0,2,14,0,0,0,9,0,0,0,1,10,4,0,0,17,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0
5my8,0,33,0,9,0,3,8,0,0,0,9,0,1,0,1,2,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5myg,0,38,0,0,0,5,2,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5myk,0,59,0,0,0,16,29,0,0,0,7,0,0,0,1,6,0,0,0,29,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0
5myo,0,31,0,0,0,12,19,0,0,0,13,0,0,0,0,9,0,0,0,33,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0
5myx,0,66,0,0,0,28,23,0,0,0,12,0,0,0,1,11,0,0,0,34,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0
5mz8,0,9,0,0,0,0,15,0,0,0,4,0,0,0,0,9,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
5n0d,0,11,0,0,0,2,16,0,1,0,4,0,0,0,3,6,0,1,0,4,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
5n0e,0,12,0,0,0,4,12,0,1,0,3,0,0,0,3,4,0,1,0,6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5n0f,0,13,0,0,0,5,6,0,1,0,2,0,0,0,0,3,0,1,0,14,0,0,0,2,7,0,1,0,1,0,0,0,0,1,0,0
5n16,0,22,0,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5n17,0,21,0,0,0,2,1,0,2,0,3,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5n18,0,21,0,0,0,5,3,0,0,0,4,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5n1p,0,23,0,0,0,1,9,0,0,0,5,0,0,0,2,5,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
5n1r,0,14,0,0,0,5,8,0,1,0,1,0,0,0,2,4,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
5n1s,0,15,0,0,0,6,10,0,1,0,0,0,0,0,3,3,0,3,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5n1x,0,13,0,0,0,6,0,0,0,0,7,0,0,0,5,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5n1z,0,32,0,0,0,22,8,0,0,0,13,0,0,0,7,3,0,0,0,16,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0
5n21,0,14,0,0,0,8,7,0,0,0,7,0,0,0,2,2,0,0,0,9,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
5n24,0,12,0,0,0,3,9,0,1,0,0,0,0,0,3,3,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5n25,0,9,0,0,0,4,9,0,1,0,0,0,0,0,3,3,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5n2t,0,15,0,0,0,4,13,0,0,0,5,0,0,0,1,8,1,0,0,17,0,0,0,6,7,2,0,0,0,0,0,0,0,0,0,0
5n2x,0,18,0,0,0,4,17,0,0,0,8,0,0,0,1,12,0,0,0,15,0,0,0,6,8,2,0,0,0,0,0,0,0,0,0,0
5n2z,0,17,0,0,0,3,13,0,0,0,5,0,0,0,1,8,0,0,0,17,0,0,0,6,7,3,0,0,0,0,0,0,0,0,0,0
5n31,0,21,0,0,0,4,17,0,0,0,8,0,0,0,1,12,0,0,0,16,0,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0
5n34,0,16,0,0,0,4,13,0,0,0,4,0,0,0,1,8,2,0,0,16,0,0,0,5,7,2,0,0,0,0,0,0,0,0,0,0
5n3v,0,15,0,0,0,4,13,0,0,0,4,0,0,0,1,8,1,0,0,15,0,0,0,5,7,2,0,0,0,0,0,0,0,0,0,0
5n3y,0,18,0,0,0,6,17,0,0,0,8,0,0,0,2,12,2,0,0,16,0,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0
5n53,0,20,4,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5n55,0,46,3,0,0,4,15,0,0,0,20,2,0,0,3,4,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5n58,0,21,4,0,0,7,13,0,0,0,6,1,0,0,5,5,0,0,0,7,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
5n69,0,26,0,6,0,5,9,0,0,0,11,0,0,0,1,2,0,0,0,15,0,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0
5n6s,0,13,0,0,0,9,23,0,0,0,6,0,0,0,2,9,0,0,0,18,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0
5n70,0,42,0,0,0,12,23,0,0,0,4,0,0,0,0,5,0,0,0,32,0,0,0,7,8,0,0,0,1,0,0,0,0,0,0,0
5n7g,0,10,0,0,0,2,17,0,0,0,6,0,0,0,2,8,0,0,0,11,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
5n7v,0,25,0,0,0,13,1,0,0,0,4,0,0,0,2,0,0,0,0,7,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
5n7x,0,44,0,0,0,18,14,0,0,0,7,0,0,0,2,9,0,0,0,12,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0
5n84,0,19,0,0,0,7,2,0,0,0,7,0,0,0,2,1,0,0,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
5n87,0,20,0,0,0,12,3,0,0,0,12,0,0,0,2,1,0,0,0,13,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
5n8b,0,61,0,0,0,11,34,0,0,0,17,0,0,0,2,8,0,0,0,29,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0
5n8e,0,56,0,0,0,9,19,0,0,0,14,0,0,0,2,4,0,0,0,18,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
5n8j,0,25,0,0,0,10,31,0,0,0,6,0,0,0,1,8,0,0,0,8,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
5n8t,0,53,0,0,0,6,14,0,0,0,7,0,0,0,2,2,0,0,0,17,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
5n8v,0,40,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5n8w,0,61,0,0,0,13,14,0,0,0,7,0,0,0,2,2,0,0,0,24,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0
5n93,0,19,0,0,0,12,1,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0
5n99,0,33,0,0,0,20,23,0,0,0,5,0,0,0,4,1,0,0,0,9,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0
5n9k,0,22,14,0,0,0,12,0,0,0,4,1,0,0,0,4,0,0,0,5,2,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0
5n9l,0,34,0,0,0,5,12,0,0,0,3,0,0,0,1,3,0,0,0,8,1,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0
5n9n,0,30,15,0,0,0,11,0,0,0,3,1,0,0,0,4,0,0,0,3,2,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0
5n9r,1,39,0,0,0,2,15,0,4,1,9,0,0,0,1,4,0,1,0,13,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,1
5n9s,0,31,0,8,0,9,5,0,0,0,4,0,0,0,2,1,0,0,0,11,0,0,0,2,5,0,0,0,4,0,0,0,0,0,0,0
5na0,0,30,0,0,0,13,11,0,0,0,16,0,0,0,5,4,0,0,0,16,0,0,0,3,2,0,0,0,3,0,0,0,0,1,0,0
5nad,0,38,0,10,0,7,5,0,0,0,3,0,4,0,1,3,0,0,0,19,0,5,0,2,2,0,0,0,5,0,1,0,0,0,0,0
5nai,0,28,4,0,0,8,14,0,0,0,4,2,0,0,5,5,0,0,0,8,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
5nap,0,41,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5nau,0,40,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5nbw,0,47,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ndd,0,34,0,10,0,4,6,0,0,0,6,0,1,0,0,1,0,0,0,8,0,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0
5ndf,0,11,0,0,0,0,15,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5ne5,0,13,0,0,0,2,12,0,0,0,2,0,0,0,1,2,0,0,0,10,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0
5nea,0,11,0,0,0,4,9,0,1,0,1,0,0,0,3,3,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5neb,0,15,0,0,0,3,23,0,0,0,4,0,0,0,0,8,0,0,0,14,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
5nee,0,15,0,0,0,6,12,0,2,0,1,0,0,0,3,5,0,3,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
